,pid,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,subjectivity_high,subjectivity_low,subjectivity_medium,polarity_Negative,polarity_Neutral,polarity_Positive
2914,2914.0,14.182795698924732,22.88900100908173,15.687999999999999,18.454545454545457,29.056638944651567,27.0,16.95887301065012,21.72585341365462,0.6514077877877877,21.477458454034068,23.61,18.236116856256462,24.60000000000001,6.0,29.0,0.0,4.0,28.0,3.0
2915,2915.0,4.333333333333334,4.466195761856711,5.063999999999999,4.545454545454545,5.9645986680686995,4.0,3.4168387198106025,1.8096385542168676,0.7352852852852853,4.853134343651815,2.975,3.503559117545674,5.6,2.0,5.0,0.0,0.0,5.0,2.0
2916,2916.0,9.96774193548387,16.014127144298687,15.249,7.818181818181818,19.10682535130485,12.0,12.65920121057297,3.6120180722891564,0.004869769769769464,13.905149142196557,12.217099999999997,10.804033092037228,17.600000000000005,4.0,18.0,0.0,3.0,17.0,2.0
2917,2917.0,30.516129032258064,34.677093844601416,44.215999999999994,31.000000000000004,49.67171717171718,46.0,30.5288160676706,7.0131671686746975,2.9878869369369365,35.610175067829616,34.38290000000001,30.35720441227163,46.19999999999999,11.0,47.0,0.0,4.0,44.0,10.0
2918,2918.0,55.462365591397855,70.83652875882946,97.94600000000003,56.72727272727272,110.61875856355351,89.0,64.19487794349172,11.177260943775094,0.13223263263263227,80.40447445054663,60.1464,71.67150551533952,100.0,27.0,99.0,0.0,8.0,100.0,18.0
2919,2919.0,25.322580645161292,29.94651866801211,22.947,22.909090909090907,41.593267055412156,40.0,29.75596438948877,34.086345381526115,0.49382820820820783,36.10403923559836,28.099800000000002,27.10854877628404,41.79999999999998,13.0,42.0,0.0,4.0,40.0,11.0
2920,2920.0,60.02150537634409,83.94450050454085,79.01899999999998,68.00000000000001,104.6492687123602,68.0,80.49048805875633,27.793528514056224,6.456533293293294,80.42913546700473,50.1015,66.17151844191658,97.8,19.0,106.0,0.0,5.0,103.0,17.0
2921,2921.0,10.817204301075268,27.338042381432896,33.894,26.363636363636363,42.80894114648057,39.0,22.97081338789588,23.761244979919677,5.393703663663662,33.78879710369495,38.278999999999996,30.87827473285074,39.999999999999986,8.0,43.0,0.0,9.0,39.0,3.0
2922,2922.0,8.666666666666668,10.808274470232089,10.822,5.727272727272727,14.769891342446547,16.0,8.010178909994234,5.510810240963855,0.17385873873873856,11.343007138873999,10.475999999999999,9.790688555670457,14.000000000000002,4.0,14.0,0.0,1.0,13.0,4.0
2923,2923.0,15.193548387096776,20.670030272452067,19.959,14.363636363636363,28.101217219513746,24.0,15.165177967869884,10.517192269076304,0.2766013413413408,21.757177812974597,18.574,18.04800930713547,27.000000000000004,9.0,25.0,0.0,1.0,25.0,8.0
2924,2924.0,1.795698924731183,35.204843592330974,46.01,27.545454545454543,49.83636044992511,29.0,36.92969213424618,7.484834337349396,0.2672672672672673,38.549816690331134,27.1626,30.87324198552223,45.8,8.0,49.0,0.0,3.0,47.0,7.0
2925,2925.0,18.451612903225808,26.89909182643794,41.04799999999999,22.818181818181817,45.4511996941019,25.0,26.308279268730885,5.887189959839354,0.14995969969969938,34.07625082111006,26.042500000000004,31.66486987245777,40.999999999999986,16.0,36.0,0.0,7.0,34.0,11.0
2926,2926.0,8.763440860215054,16.989909182643796,14.3,10.363636363636363,17.439266481853235,8.0,12.733094601459921,2.5350471887550197,0.1572315315315314,14.05485676235674,14.429,10.160785074112374,16.800000000000004,5.0,16.0,0.0,0.0,17.0,4.0
2927,2927.0,9.483870967741936,13.907164480322905,15.062000000000001,11.90909090909091,19.599321288595736,16.0,10.418590732927933,3.9135100401606424,0.6266719719719716,14.334434635783843,12.931,12.336452947259566,18.000000000000004,5.0,17.0,1.0,3.0,17.0,3.0
2928,2928.0,5.784946236559139,21.537840565085773,18.539,16.09090909090909,24.84966383073639,17.0,16.30475844208927,6.747309236947792,2.1846341641641636,18.25698121519141,13.26,15.50845398138573,22.800000000000008,4.0,25.0,0.0,0.0,26.0,3.0
2929,2929.0,99.36559139784946,158.2805247225025,159.03,99.45454545454545,194.54013319313003,121.0,142.04150799469738,36.708288152610436,0.6869264064064053,145.6960898422289,91.73179999999999,123.07538779731127,179.20000000000002,61.0,164.0,1.0,26.0,156.0,44.0
2930,2930.0,27.225806451612904,32.948536831483345,39.3833,27.636363636363637,49.38406143453462,34.0,27.726673054832343,11.506014759036145,0.016169449449449074,35.603961317306364,23.354200000000002,31.69754825922096,45.0,12.0,45.0,0.0,5.0,42.0,10.0
2931,2931.0,51.11827956989247,59.05146316851664,71.227,45.54545454545454,77.75929643437532,64.0,47.27669377177437,8.792596385542163,1.9896149349349335,57.1516188918133,60.58099999999999,49.418433298862475,75.19999999999997,29.0,64.0,1.0,11.0,65.0,18.0
2932,2932.0,6.129032258064516,7.715438950554994,4.8980999999999995,7.181818181818182,12.631679571742662,12.0,7.671469875002783,12.129016064257028,1.2155072072072068,9.753529931255805,4.5897,7.8103024819027915,11.2,6.0,10.0,0.0,3.0,9.0,4.0
2933,2933.0,6.365591397849463,5.332996972754792,6.247,3.9999999999999996,7.87982347130612,5.0,4.129845188621263,1.0255311244979917,0.01812910910910909,5.433279895376229,4.157,5.833186832126852,7.2,2.0,7.0,0.0,0.0,7.0,2.0
2934,2934.0,57.301075268817215,74.57416750756812,100.97,62.90909090909091,114.71975273237103,109.0,59.004810024867346,17.09215060240963,0.17357709709709654,82.23070799496244,73.20899999999999,70.58988279903483,104.39999999999998,26.0,105.0,0.0,17.0,96.0,18.0
2935,2935.0,13.67741935483871,32.950554994954594,27.4772,30.181818181818173,49.03947997323391,40.0,28.868865154499087,34.64861445783132,8.497335295295294,38.043724060162965,23.9237,30.813202344019302,48.399999999999984,13.0,49.0,0.0,10.0,43.0,9.0
2936,2936.0,1.924731182795699,4.662966700302724,3.2897,5.0,6.5076793168275815,6.0,4.257982730119116,5.8773092369477915,3.68718978978979,5.232691154856926,3.0255,5.062159600137884,6.4,3.0,6.0,0.0,0.0,6.0,3.0
2937,2937.0,7.193548387096775,8.510595358224016,9.327000000000002,6.090909090909091,11.336392314310293,7.0,7.20358561377328,1.2782781124497988,0.00021907907907901093,8.100814228469918,7.410000000000001,7.336948466046191,10.400000000000002,1.0,12.0,0.0,1.0,11.0,1.0
2938,2938.0,19.763440860215056,40.245206861755804,30.602999999999998,26.90909090909091,51.54793996749832,26.0,30.705967095216703,16.239216867469878,0.8708159559559556,39.3858955591473,29.959700000000005,32.35127111340917,49.599999999999994,12.0,52.0,0.0,4.0,51.0,9.0
2939,2939.0,36.34408602150538,65.9566094853683,77.033,45.18181818181818,85.24761813720805,58.0,56.134657108307536,11.449405120481925,7.80132082082082,64.22078686461194,57.0,50.50989314029645,79.39999999999999,19.0,80.0,0.0,8.0,79.0,12.0
2940,2940.0,6.075268817204301,15.46518668012109,16.211,11.636363636363635,22.264028295574036,24.0,12.634084438645372,10.373986345381526,4.438768168168168,16.41622646553746,14.842000000000002,14.137357807652533,20.800000000000004,3.0,24.0,0.0,2.0,22.0,3.0
2941,2941.0,50.88172043010753,67.59132189707367,60.6551,49.63636363636363,93.92865564158939,87.0,53.838140819826705,45.82266967871486,6.220924594594594,70.34464074398981,54.8949,58.846893312650806,90.60000000000001,20.0,94.0,1.0,10.0,91.0,14.0
2942,2942.0,1.903225806451613,5.596367305751766,6.737,5.909090909090908,9.02875760762196,11.0,5.082361761162451,3.7345381526104418,4.68310035035035,6.5968988575339,4.9132,5.50439934505343,8.4,2.0,9.0,0.0,1.0,9.0,1.0
2943,2943.0,8.204301075268816,18.020181634712408,18.900000000000002,18.363636363636363,26.32342350954338,31.0,13.846690298542452,5.321746987951807,0.040904354354353786,20.21712991526302,18.055,16.91060410203378,25.6,7.0,25.0,0.0,4.0,22.0,6.0
2944,2944.0,3.311827956989247,9.094853683148333,26.668999999999997,13.363636363636365,25.59036739636109,21.0,16.410261561077945,0.7185044277108421,9.029758888888889,18.913093883545958,9.826999999999998,16.7233540158566,22.800000000000008,2.0,27.0,0.0,2.0,25.0,2.0
2945,2945.0,20.247311827956988,41.98789101917256,45.163,30.272727272727273,58.442580377911604,24.0,38.01041301876014,12.958424698795179,5.507876276276276,43.98121105544887,26.612000000000005,37.067851602895544,54.59999999999998,11.0,58.0,0.0,5.0,54.0,10.0
2946,2946.0,40.31182795698925,66.3531786074672,58.135999999999996,43.45454545454545,75.21494121020935,47.0,60.397808159418105,14.062719879518067,0.025415755755755477,56.469139255853534,38.606899999999996,49.78086435711823,70.39999999999999,29.0,59.0,0.0,11.0,54.0,23.0
2947,2947.0,33.45161290322581,60.69323915237135,54.316,42.99999999999999,67.04287353025524,44.0,54.5030375173778,9.919478915662646,1.0398158858858855,51.87692939410043,45.8666,36.48023526370218,63.199999999999974,20.0,59.0,0.0,2.0,59.0,18.0
2948,2948.0,21.236559139784944,69.58728557013117,120.9,62.36363636363637,121.79864895006851,74.0,69.98987577512551,2.84050602409638,54.55502606606606,90.9122390421211,44.319100000000006,97.99078335056876,109.79999999999998,20.0,117.0,0.0,7.0,118.0,12.0
2949,2949.0,39.80645161290324,55.21897073662967,52.445,46.18181818181818,70.77404964471212,54.0,48.15615874339375,16.23715662650602,0.8746046046046039,54.26345741002045,41.101099999999995,42.82006635642881,67.19999999999999,18.0,66.0,0.0,4.0,65.0,15.0
2950,2950.0,11.193548387096774,44.77093844601412,49.406,38.54545454545455,55.45878341777396,29.0,32.59828544703547,4.309866767068271,36.60763716716716,41.7706642299391,20.339300000000005,34.69005946225439,53.39999999999999,16.0,51.0,0.0,7.0,45.0,15.0
2951,2951.0,22.70967741935484,56.99798183652876,58.037,42.27272727272727,69.83929197336137,44.0,41.603582260631896,17.96207128514056,0.1341475575575571,49.85362080857691,53.099000000000004,43.01208634953464,64.6,24.0,56.0,1.0,6.0,50.0,25.0
2952,2952.0,15.537634408602152,21.5196770938446,28.132,17.090909090909093,32.17425039033872,25.0,18.185305957018667,5.133400602409638,0.9892308308308303,23.454624774582022,17.0273,20.166218545329198,29.400000000000006,7.0,29.0,1.0,2.0,29.0,6.0
2953,2953.0,41.0,103.71241170534813,113.822,78.81818181818183,142.4716088328076,94.0,88.56532105642776,28.652783333333325,0.6013965065065048,106.0744568899572,81.96029999999999,87.3473543605653,133.99999999999997,44.0,123.0,0.0,26.0,116.0,25.0
2954,2954.0,28.311827956989248,34.68920282542886,39.68599999999999,26.545454545454543,45.572204696810374,39.0,27.16363294178207,7.595529287148593,6.343528508508509,35.448423943036964,35.135,27.235328335056874,42.59999999999998,11.0,43.0,0.0,4.0,41.0,9.0
2955,2955.0,30.17204301075269,46.28254288597376,43.879,38.00000000000001,62.996877290252684,28.0,41.82222796362562,14.768836345381526,0.016673253253253032,47.86148782230598,31.220699999999994,36.55452430196485,59.999999999999986,14.0,61.0,0.0,5.0,61.0,9.0
2956,2956.0,4.655913978494624,10.816347124117053,14.388000000000002,5.909090909090909,14.26006117961954,9.0,8.7725622661209,2.4630522088353413,1.7961583483483485,11.916960614852968,11.283000000000001,8.510155980696311,12.600000000000001,3.0,13.0,0.0,2.0,13.0,1.0
2957,2957.0,3.946236559139785,25.875882946518665,27.335999999999995,21.818181818181817,40.67425039033871,42.0,22.484345203103953,23.846415863453817,9.944258938938939,31.84172768675375,23.139399999999995,26.11621423647018,39.599999999999994,18.0,32.0,0.0,5.0,28.0,17.0
2958,2958.0,45.97849462365592,82.91624621594349,86.8932,67.81818181818181,113.72375171271071,94.0,65.53239808577692,34.83265753012048,8.513833643643641,84.66480384430164,65.5754,72.82370303343674,106.4,28.0,107.0,1.0,12.0,98.0,26.0
2959,2959.0,9.365591397849462,24.838546922300704,18.4698,21.090909090909086,33.56376063473855,22.0,19.646916259940014,29.692319277108435,12.639050360360361,26.154846292455286,20.4765,22.74014563943468,32.2,18.0,25.0,0.0,5.0,24.0,14.0
2960,2960.0,43.56989247311828,77.41271442986881,78.36600000000001,53.9090909090909,102.51265016091516,79.0,60.353922529989156,23.95744779116465,0.8341198998998988,73.14731928181891,49.69400000000001,58.01892881764908,94.19999999999999,26.0,93.0,0.0,7.0,91.0,21.0
2961,2961.0,1.6881720430107525,7.0746720484359225,8.209,3.454545454545454,8.666188700889016,7.0,5.59090514891458,0.4410946787148589,0.9378681681681681,6.6200629797782184,5.403999999999999,5.608979662185454,8.0,2.0,8.0,0.0,2.0,7.0,1.0
2962,2962.0,43.83870967741935,67.41069626639758,67.937,52.27272727272727,95.15936972246121,98.0,55.219530365459924,40.26119678714859,4.830545205205205,72.29375329563251,66.725,58.78779300241296,90.0,28.0,87.0,1.0,13.0,83.0,20.0
2963,2963.0,80.6989247311828,133.33703329969728,130.22299999999998,101.27272727272728,170.65828633336523,120.0,111.97408452214688,29.7864297188755,1.4924394694694685,124.81213933341476,93.73830000000001,104.3464408824543,158.0,43.0,156.0,0.0,19.0,150.0,30.0
2964,2964.0,5.559139784946236,12.770938446014126,12.529,7.090909090909092,15.591243666953446,11.0,9.046408746370501,2.2159638554216863,1.3543543543543545e-05,12.155857896946138,10.0168,9.204489831092726,14.800000000000002,2.0,15.0,1.0,1.0,14.0,3.0
2965,2965.0,8.634408602150538,27.312815338042384,23.915999999999997,19.0,33.606299588949426,32.0,19.91503548711243,11.4568875502008,0.8144027427427423,26.42335745458996,24.094,20.522169079627716,31.6,7.0,33.0,0.0,2.0,30.0,8.0
2966,2966.0,30.612903225806456,39.019172552976784,41.065999999999995,30.45454545454545,52.771612019246085,37.0,31.056218698932874,10.978694277108433,0.07273854854854808,36.302107234606936,30.942700000000002,33.18458721130644,48.399999999999984,18.0,43.0,0.0,5.0,43.0,13.0
2967,2967.0,12.064516129032258,14.824419778002017,14.476,13.636363636363637,20.34612688398177,17.0,12.00655387556475,6.542058232931726,0.28313388388388305,16.320386914436533,17.718999999999998,13.4580489486384,20.400000000000006,7.0,19.0,0.0,1.0,19.0,6.0
2968,2968.0,4.89247311827957,5.445005045408678,3.3140000000000005,3.3636363636363633,5.721345951629862,4.0,4.14044852337718,2.2173694779116464,0.0099699699699699,4.310190139487425,2.072,3.8849405377456048,5.6,1.0,6.0,0.0,0.0,6.0,1.0
2969,2969.0,49.7956989247312,67.17356205852671,108.343,60.27272727272727,109.67013988465092,62.0,64.274731192095,4.293004216867464,7.449586016016017,82.9402079971265,57.011900000000004,69.52901585660116,99.0,21.0,103.0,0.0,10.0,101.0,13.0
2970,2970.0,54.34408602150537,61.27749747729566,71.18,48.00000000000001,89.66327310964535,92.0,49.96568643115403,25.28111646586345,1.6295791791791783,69.07374412358962,67.488,58.09267063081695,87.99999999999999,27.0,83.0,0.0,10.0,81.0,19.0
2971,2971.0,39.333333333333336,62.85469223007063,68.61900000000001,44.090909090909086,79.96334002485423,65.0,51.68681328739936,10.830431726907626,0.9015230330330326,57.16507567773722,53.1372,50.26903223026543,73.79999999999998,15.0,76.0,1.0,4.0,75.0,13.0
2972,2972.0,6.537634408602153,13.50454086781029,9.783000000000003,10.636363636363637,17.451406812605548,12.0,12.451271172683768,11.762751004016062,5.456151171171171,13.224353720914637,9.8742,11.44539382971389,17.200000000000003,7.0,15.0,0.0,3.0,15.0,4.0
2973,2973.0,6.440860215053764,11.79212916246216,9.242,9.636363636363637,15.519070834528248,18.0,9.19700655426624,11.525100401606426,0.13439469469469453,13.16584418980412,12.721,9.900805756635641,15.800000000000002,5.0,15.0,0.0,2.0,13.0,5.0
2974,2974.0,19.0,27.197780020181632,26.384999999999998,17.090909090909093,34.62637415161075,27.0,20.410099180793956,9.533493975903614,1.2156988088088085,24.977802883027334,24.278,21.257195794553603,32.4,11.0,30.0,0.0,4.0,29.0,8.0
2975,2975.0,40.45161290322581,62.762865792129155,67.377,45.00000000000001,83.88170347003155,56.0,53.6770120193066,14.01296987951807,1.5832675275275263,61.72156769875921,46.02830000000001,49.77637883488452,77.19999999999999,20.0,77.0,0.0,12.0,74.0,11.0
2976,2976.0,17.43010752688172,17.359233097880924,12.483,10.636363636363637,21.081795876748554,15.0,18.7203962253073,10.600100401606424,4.044044044044045e-06,16.856041020045627,13.573,12.643071354705274,20.400000000000006,4.0,22.0,0.0,1.0,22.0,3.0
2977,2977.0,35.903225806451616,45.74268415741675,53.664,35.0,62.02002676608355,47.0,36.82098476116297,11.441983433734938,0.7693274374374366,46.34998540814531,43.059,35.661177180282664,57.39999999999999,13.0,59.0,0.0,5.0,55.0,12.0
2978,2978.0,9.494623655913978,16.70433905146317,17.179999999999996,16.181818181818183,25.24720390020075,17.0,14.330495275184735,11.247479919678714,1.1659161461461456,18.63248175118091,12.583,15.121841606342638,22.800000000000008,6.0,24.0,0.0,1.0,22.0,7.0
2979,2979.0,63.344086021505376,92.14934409687183,82.26899999999999,63.54545454545454,106.86814517413886,83.0,74.15193180584217,15.49490963855421,0.1411428528528525,79.9357905248829,50.3991,67.73894777662876,100.2,22.0,102.0,1.0,5.0,100.0,20.0
2980,2980.0,5.741935483870967,11.032290615539857,7.6679,8.363636363636363,16.254612369754327,13.0,9.389124348860227,12.117469879518074,2.9007774874874874,13.166715727133369,5.693300000000001,10.318717683557393,16.400000000000002,4.0,17.0,0.0,2.0,15.0,4.0
2981,2981.0,6.397849462365593,8.582240161453077,5.746,3.3636363636363633,9.821798425899372,7.0,6.536764663157625,3.499678714859437,1.0577054354354354,7.537181710737149,4.597799999999999,5.712331954498448,9.600000000000001,3.0,9.0,0.0,1.0,9.0,2.0
2982,2982.0,27.483870967741936,48.776992936427845,48.373,28.36363636363636,57.81720995443392,34.0,42.00271784815894,7.358540160642569,0.013765645645645197,42.63077845305106,39.1185,32.862202688728026,53.99999999999999,10.0,57.0,0.0,1.0,54.0,12.0
2983,2983.0,5.795698924731184,7.980827447023208,9.030000000000001,6.1818181818181825,10.522655577860625,3.0,6.078440985415315,0.6901606425702806,0.0002730130130129749,7.435255723776469,6.9399999999999995,5.899215787659427,9.000000000000002,2.0,10.0,0.0,0.0,10.0,2.0
2984,2984.0,50.67741935483872,58.92330978809284,79.214,55.81818181818182,90.59567281649299,92.0,46.565179310901314,12.67103614457831,0.13584753753753726,64.50435546353252,59.037000000000006,55.678955532574975,83.0,25.0,79.0,0.0,7.0,79.0,18.0
2985,2985.0,10.70967741935484,13.767911200807267,14.848999999999998,9.09090909090909,17.84660484975942,8.0,13.192521851750673,3.6130823293172685,0.4804571271271269,13.2261675370617,10.1074,11.113133402275079,17.000000000000004,5.0,15.0,1.0,2.0,16.0,3.0
2986,2986.0,37.4731182795699,60.770938446014135,53.14999999999999,43.272727272727266,71.12790364209921,40.0,53.8635254318959,11.758829317269072,0.09222507507507467,54.42688866535863,39.484399999999994,45.279791451223716,66.19999999999999,12.0,71.0,0.0,5.0,70.0,8.0
2987,2987.0,22.78494623655914,62.8526740665994,84.765,54.81818181818181,92.14334193671732,38.0,52.8279741623674,6.73615662650602,5.093191521521519,69.92569976498444,37.5941,56.89625560151672,83.4,19.0,85.0,0.0,5.0,82.0,17.0
2988,2988.0,11.46236559139785,13.443995963673059,11.366,10.90909090909091,17.55359589586719,11.0,11.086903410648448,5.823995983935743,0.04828017017017002,13.450961157410626,7.603,9.9378662530162,16.600000000000005,4.0,17.0,0.0,1.0,17.0,3.0
2989,2989.0,42.946236559139784,71.96770938446014,96.47380000000001,65.45454545454545,115.62978364082464,78.0,63.18394124019765,21.103762781124495,24.54753688688689,87.13602885827558,52.996,73.6246639089969,107.6,31.0,103.0,2.0,12.0,99.0,25.0
2990,2990.0,78.96774193548387,90.73662966700303,128.916,82.9090909090909,141.5955453589523,142.0,74.05349672768592,19.34577309236947,0.17048631631631578,102.3195590759484,98.566,88.61970872113065,128.39999999999998,39.0,122.0,0.0,10.0,119.0,32.0
2991,2991.0,16.91397849462366,23.541876892028252,19.179,13.18181818181818,28.70487206449351,15.0,22.232637144575776,7.07016064257028,0.024429369369369198,21.59448694328412,15.111999999999998,17.543885729058946,26.800000000000004,10.0,24.0,0.0,2.0,24.0,8.0
2992,2992.0,70.5483870967742,83.82542885973763,90.81,65.0,114.38042889462447,99.0,70.28463994904808,25.775020080321283,2.4807744444444424,84.42279827952612,66.0647,72.2807049293347,106.39999999999998,20.0,114.0,0.0,6.0,110.0,18.0
2993,2993.0,43.29032258064517,109.2351160443996,110.99999999999999,76.9090909090909,139.19112258228978,105.0,111.23157267329654,41.62377510040161,0.8331262862862854,104.29609769298091,86.19900000000001,75.23502240606686,129.59999999999997,41.0,121.0,2.0,14.0,115.0,35.0
2994,2994.0,23.505376344086027,33.18062563067608,36.535000000000004,22.363636363636363,42.48548577255202,29.0,31.943787269499843,5.812743975903612,1.9247259759759756,32.89553617174814,24.1191,26.676434850051706,39.199999999999996,11.0,38.0,0.0,5.0,36.0,8.0
2995,2995.0,68.15053763440861,101.01412714429868,90.518,68.63636363636363,124.15406430232927,95.0,82.51578120357988,23.75064956827309,0.49971945945945856,90.75486787533977,64.75030000000001,74.37994226128922,115.79999999999998,33.0,113.0,0.0,16.0,107.0,23.0
2996,2996.0,13.311827956989248,18.49747729566095,16.517,11.90909090909091,20.392712615110092,11.0,11.05473167012092,8.346385542168674,0.0004160460460459828,14.61370636970346,19.143,13.366886418476387,19.200000000000003,6.0,18.0,0.0,1.0,18.0,5.0
2997,2997.0,41.30107526881721,94.14833501513621,85.26262,78.36363636363637,130.48163018194563,109.0,84.98553785770173,68.65527884538153,31.031745155155157,102.41373444370149,72.7005,84.89309720785936,127.99999999999997,40.0,124.0,1.0,14.0,120.0,31.0
2998,2998.0,75.78494623655914,94.98789101917255,107.56899999999999,69.0909090909091,134.1498104069082,147.0,69.78373971575853,31.480968875502,0.2951948348348333,95.41039236260622,88.981,86.32484057221647,125.59999999999997,24.0,134.0,0.0,10.0,129.0,19.0
2999,2999.0,19.774193548387096,39.56104944500505,38.930600000000005,30.909090909090907,58.03454099353153,55.0,32.54002110990295,25.03257429718876,1.3594647247247238,42.22450026814019,27.44,37.41458117890384,53.39999999999998,22.0,47.0,1.0,3.0,45.0,22.0
3000,3000.0,2.5376344086021505,11.422805247225025,12.549,10.181818181818182,13.984274925915305,4.0,8.039957399011204,0.8167670682730915,0.06136588588588541,9.662829695364039,10.367999999999999,8.310608410892797,12.8,2.0,14.0,0.0,1.0,13.0,2.0
3001,3001.0,11.473118279569892,14.60343087790111,11.876999999999999,11.363636363636363,21.162157856164168,14.0,14.63978256432111,11.83562248995984,0.17730775775775748,16.181007859624778,9.588,11.769195966907963,20.400000000000006,6.0,20.0,0.0,3.0,19.0,4.0
3002,3002.0,3.225806451612904,8.525731584258324,8.328000000000001,7.090909090909092,10.433658350062135,4.0,6.336171654111442,1.2734036144578307,0.1285029029029028,6.500298028296953,7.036900000000001,5.822358669424336,9.600000000000001,1.0,11.0,0.0,0.0,11.0,1.0
3003,3003.0,44.795698924731184,131.44904137235116,120.0428,100.81818181818181,196.1579676895134,186.0,112.57174698989692,109.5103734939759,38.98018657657658,145.0261274155922,69.235,127.33979231299551,191.20000000000002,53.0,191.0,1.0,16.0,194.0,35.0
3004,3004.0,15.989247311827958,32.58022199798184,35.37499999999999,25.72727272727273,45.129895166172766,31.0,31.145806620746587,11.265563253012047,0.8645269769769764,34.2720503394804,27.136,29.262711134091692,42.19999999999999,16.0,37.0,0.0,2.0,37.0,14.0
3005,3005.0,43.16129032258065,47.639757820383444,54.312,34.27272727272727,65.9730745945257,69.0,37.199109880176835,23.67910642570281,1.2229074374374362,48.839899888360804,61.3309,42.508630644605304,63.59999999999999,14.0,67.0,0.0,6.0,64.0,11.0
3006,3006.0,23.67741935483871,35.10898082744702,23.4818,24.909090909090907,44.9371315680464,43.0,26.92825967083487,29.218212851405625,0.847111481481481,33.29788494169318,24.9198,28.712969665632542,43.8,11.0,45.0,0.0,4.0,43.0,9.0
3007,3007.0,26.344086021505376,32.81432896064582,64.783,32.54545454545454,62.68167479208489,39.0,38.15929061552706,0.18863090361445506,5.324495805805804,45.92855678360227,30.119,39.085349879351945,56.39999999999998,15.0,55.0,1.0,4.0,53.0,14.0
3008,3008.0,5.215053763440861,8.143289606458124,7.0280000000000005,4.7272727272727275,9.33462384093299,4.0,7.468914699881386,1.3663755020080317,0.016688368368368282,7.61844522196721,5.1543,5.6813038607376765,9.000000000000002,3.0,8.0,0.0,0.0,8.0,3.0
3009,3009.0,3.10752688172043,7.726538849646822,6.8950000000000005,4.0,9.407895994646783,6.0,6.3701412666459785,2.0512429718875502,6.746746746746748e-06,6.321301173336605,5.196999999999999,5.364382971389177,8.8,3.0,8.0,0.0,0.0,7.0,4.0
3010,3010.0,36.46236559139785,58.726538849646815,65.402,46.72727272727273,89.22695408342095,86.0,46.73581487587407,34.24686746987951,0.08357049049049015,64.01527536819697,50.489,55.661961392623226,82.4,16.0,89.0,0.0,6.0,87.0,12.0
3011,3011.0,8.989247311827958,15.765893037336024,17.621,12.90909090909091,22.591450785457095,20.0,13.726292111995646,4.492198795180722,0.06619729729729706,16.34504685529126,13.199999999999998,13.751861427094104,21.200000000000003,5.0,20.0,1.0,2.0,19.0,5.0
3012,3012.0,42.602150537634415,75.23612512613522,88.139,65.72727272727272,108.11751585253162,82.0,58.39925672962037,22.75134166666666,10.919186866866866,79.7763434053559,64.9414,66.81701999310583,101.60000000000002,27.0,100.0,1.0,16.0,91.0,21.0
3013,3013.0,20.268817204301076,37.19576185671039,44.352999999999994,28.636363636363633,49.9654271420833,40.0,29.63900889327597,3.989755020080319,0.008696396396396182,37.2903267961408,35.083999999999996,30.26404257152706,45.599999999999994,10.0,47.0,0.0,3.0,45.0,9.0
3014,3014.0,8.236559139784946,18.818365287588293,16.457,11.0,25.066437243093393,17.0,15.496954780228233,12.709417670682729,3.3306704004004004,18.0729728049582,16.6378,13.718377283695276,24.600000000000005,11.0,20.0,0.0,7.0,18.0,6.0
3015,3015.0,14.06451612903226,17.290615539858727,21.418,13.363636363636363,27.055555555555554,26.0,14.667149258551461,8.21162048192771,0.7980561361361354,20.29814977898821,10.9092,15.854033092037229,25.6,10.0,22.0,0.0,3.0,20.0,9.0
3016,3016.0,79.11827956989248,130.54086781029264,124.00800000000001,79.45454545454545,149.71851002134912,106.0,106.79511249835977,17.854390361445777,2.6311288888888877,113.38554854651625,104.745,87.28787917959325,139.19999999999996,35.0,138.0,1.0,19.0,132.0,23.0
3017,3017.0,22.29032258064516,29.796165489404643,36.687999999999995,22.545454545454543,42.515486091195875,28.0,32.42289826499131,4.8857871485943765,0.4097025125125125,33.9635584835534,21.814,26.63408307480179,39.2,12.0,37.0,0.0,3.0,36.0,10.0
3018,3018.0,12.79569892473118,27.118062563067607,30.435000000000002,19.000000000000004,33.714574769779816,29.0,19.118983658142657,7.568795180722891,0.0038929129129128197,23.99538263850545,26.388,19.389482075146496,30.400000000000006,10.0,28.0,0.0,2.0,23.0,13.0
3019,3019.0,2.322580645161291,5.098890010090818,6.591,3.181818181818182,6.670203613421279,2.0,4.181261532217938,1.302008032128514,0.035638878878878844,4.987703227003521,5.444999999999999,3.8074500172354355,6.2,0.0,8.0,0.0,0.0,8.0,0.0
3020,3020.0,14.000000000000002,19.582240161453075,18.246000000000002,11.363636363636363,25.033425740050347,18.0,15.565368709454733,5.21262048192771,0.001676886886886788,17.475988767663132,13.8132,14.852942950706653,23.200000000000006,4.0,25.0,0.0,2.0,22.0,5.0
3021,3021.0,23.645161290322584,38.77901109989909,34.449000000000005,27.0,44.424768186597845,39.0,27.17499041744717,16.216977911646588,2.932077517517517,33.03115334747928,44.414,28.02706825232678,44.4,15.0,41.0,0.0,5.0,40.0,11.0
3022,3022.0,17.473118279569896,36.19162462159435,30.543,32.18181818181818,52.26281744893733,34.0,29.436880521350247,34.58252008032129,13.721405735735733,42.65880628705065,24.7311,32.32191054808687,52.999999999999986,7.0,60.0,0.0,3.0,58.0,6.0
